"id","grade","ref","tau","lvBeta","lvA","lvEes","laEmax","laEmin","laV0","vStressed","svr","cSys","pvr","hr","protocol","x","HR","CO","SV","EF","MAP","LAP","EDP","EDV","mPAP","RAP","E","A","EA","DT","ep","Eep","LAVI","TRv","SD","echoGrade","lapHigh"
"g4-022",4,0,0.063515,0.065923,0.37317,2.7692,0.6915,0.46556,90.61,1078.6,1.2403,0.8073,0.12652,81.874,"afterload",1.25,81.874,3.0578,37.348,0.46508,88.451,30.38,33.008,80.309,37.955,7.1633,78.932,16.871,4.6786,113.93,5.8277,13.544,52.215,3.0979,1.0954,3,1
"g4-022",4,0,0.063515,0.065923,0.37317,2.7692,0.6915,0.46556,90.61,1078.6,1.2403,0.8073,0.12652,81.874,"afterload",1.5,81.874,2.8478,34.782,0.43011,97.23,31.068,33.76,80.872,38.122,6.8139,76.514,16.84,4.5435,111.69,5.7982,13.196,52.331,3.1072,1.1931,3,1
"g4-022",4,0,0.063515,0.065923,0.37317,2.7692,0.6915,0.46556,90.61,1078.6,1.2403,0.8073,0.12652,81.874,"afterload",1.75,81.874,2.6646,32.546,0.40016,104.88,31.65,34.393,81.335,38.252,6.5169,73.927,16.817,4.3959,110.1,5.7603,12.834,52.421,3.1134,1.2922,3,1
"g4-022",4,0,0.063515,0.065923,0.37317,2.7692,0.6915,0.46556,90.61,1078.6,1.2403,0.8073,0.12652,81.874,"surge",1,81.874,2.912,35.567,0.4304,101.9,36.028,39.01,82.64,43.242,9.4419,79.88,17.378,4.5966,109.14,5.6164,14.223,54.418,3.2197,1.2555,3,1
"g4-022",4,0,0.063515,0.065923,0.37317,2.7692,0.6915,0.46556,90.61,1078.6,1.2403,0.8073,0.12652,81.874,"af",70,69.479,2.7072,38.964,0.51254,70.256,28.718,29.215,76.052,35.402,9.3855,80.452,0,NA,118.23,5.8138,13.838,51.209,2.9214,0.86232,NA,1
"g4-022",4,0,0.063515,0.065923,0.37317,2.7692,0.6915,0.46556,90.61,1078.6,1.2403,0.8073,0.12652,81.874,"af",90,89.33,3.2447,36.322,0.49065,77.537,27.286,27.057,75.501,35.195,8.3874,78.621,0,NA,118.31,5.9115,13.3,50.388,2.908,0.87495,NA,1
"g4-022",4,0,0.063515,0.065923,0.37317,2.7692,0.6915,0.46556,90.61,1078.6,1.2403,0.8073,0.12652,81.874,"af",110,109.18,3.441,31.516,0.46894,79.533,25.904,23.487,72.328,34.367,8.1349,77.722,0,NA,119.93,5.9913,12.972,48.96,2.824,0.89903,NA,1
"g4-022",4,0,0.063515,0.065923,0.37317,2.7692,0.6915,0.46556,90.61,1078.6,1.2403,0.8073,0.12652,81.874,"af",130,129.03,3.2578,25.248,0.43995,77.842,25.659,22.619,62.812,34.011,8.7547,75.494,0,NA,122.81,6.0781,12.421,48.225,2.7013,1.1415,NA,0
"g4-022",4,0,0.063515,0.065923,0.37317,2.7692,0.6915,0.46556,90.61,1078.6,1.2403,0.8073,0.12652,81.874,"af",150,148.88,2.8453,19.111,0.3924,74.15,27.033,26.896,46.857,34.695,10.373,79.114,0,NA,125.2,6.0301,13.12,48.496,2.5214,1.0529,NA,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"volume",0,67.181,3.0399,45.25,0.56229,65.864,30.405,32.17,80.479,39.691,9.1603,88.738,9.2446,9.5989,114.13,6.1653,14.393,45.585,3.1577,0.81433,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"volume",-2000,75.635,2.7011,35.713,0.54625,55.328,10.921,11.604,65.382,19.167,1.4838,56.465,9.1007,6.2045,155.85,6.717,8.4064,33.799,2.4446,0.76105,3,0
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"volume",-1500,72.519,2.9189,40.249,0.55659,59.401,16.577,17.845,72.317,25.49,2.5773,69.799,8.0602,8.6596,136.47,6.6202,10.543,37.894,2.7515,0.70768,3,0
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"volume",-1000,70.391,3.0174,42.866,0.56083,62.025,21.806,23.404,76.436,31.023,4.2606,79.082,8.1191,9.7403,124.74,6.5048,12.158,41.281,2.9585,0.70452,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"volume",-750,69.515,3.0385,43.71,0.56178,63.064,24.151,25.826,77.81,33.429,5.3278,82.408,8.3328,9.8896,120.7,6.4382,12.8,42.639,3.0285,0.74083,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"volume",-500,68.703,3.047,44.35,0.56206,64.049,26.359,28.083,78.905,35.651,6.511,85.055,8.6094,9.8793,118.06,6.3543,13.385,43.801,3.0829,0.77103,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"volume",-250,67.919,3.0463,44.852,0.56223,64.966,28.434,30.184,79.776,37.725,7.7937,87.129,8.9176,9.7705,115.65,6.268,13.901,44.775,3.1248,0.79569,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"volume",250,66.439,3.0299,45.604,0.56244,66.747,32.333,34.114,81.086,41.588,10.574,90.044,9.5795,9.3996,113.28,6.0619,14.854,46.29,3.1841,0.82831,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"volume",500,65.705,3.0161,45.903,0.56253,67.621,34.21,36.006,81.603,43.423,12.035,91.075,9.9172,9.1835,112.38,5.9487,15.31,46.886,3.2054,0.83667,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"volume",750,64.981,3.0007,46.178,0.56273,68.502,36.066,37.883,82.061,45.222,13.528,91.93,10.252,8.9671,111.82,5.8319,15.763,47.409,3.223,0.84304,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"volume",1000,64.259,2.9832,46.424,0.56303,69.357,37.88,39.726,82.454,46.976,15.054,92.615,10.58,8.7537,111.48,5.7135,16.21,47.854,3.2368,0.86456,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"volume",1500,62.829,2.9421,46.827,0.56358,71.101,41.416,43.296,83.089,50.387,18.181,93.618,11.209,8.3521,110.61,5.476,17.096,48.559,3.2564,0.89886,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"volume",2000,61.426,2.8963,47.151,0.56415,72.853,44.872,46.8,83.58,53.701,21.386,94.299,11.788,7.9998,110.43,5.2399,17.996,49.085,3.2678,0.92176,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"afterload",0.7,67.179,3.281,48.839,0.61475,53.327,29.194,30.884,79.447,39.2,9.749,88.867,9.3143,9.5409,117.48,6.1068,14.552,45.305,3.1315,0.90686,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"afterload",0.85,67.179,3.1557,46.974,0.58713,59.824,29.843,31.575,80.006,39.468,9.4363,88.956,9.2764,9.5894,115.64,6.1412,14.485,45.463,3.1457,0.86702,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"afterload",1,67.179,3.04,45.251,0.56229,65.864,30.407,32.172,80.48,39.692,9.1593,88.741,9.2445,9.5994,114.13,6.1652,14.394,45.587,3.1577,0.81444,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"afterload",1.25,67.179,2.8674,42.683,0.52578,75.057,31.266,33.085,81.183,40.026,8.7393,87.977,9.199,9.5637,112.09,6.179,14.238,45.785,3.175,0.74744,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"afterload",1.5,67.179,2.7138,40.396,0.49402,83.284,32.015,33.881,81.776,40.307,8.3719,86.801,9.1618,9.4742,110.03,6.176,14.054,45.954,3.1893,0.73421,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"afterload",1.75,67.179,2.5761,38.347,0.46605,90.686,32.675,34.581,82.284,40.546,8.0473,85.345,9.1306,9.3471,108.25,6.1613,13.852,46.099,3.2013,0.72476,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"surge",1,67.179,2.7573,41.044,0.49336,87.339,36.488,38.43,83.196,44.912,11.227,89.803,9.8446,9.1221,107.59,5.9845,15.006,47.627,3.2695,0.79937,3,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"af",70,69.479,2.945,42.387,0.55119,65.081,28.215,28.792,76.957,37.189,10.085,85.493,0,NA,116.35,6.2154,13.755,44.021,2.9948,0.82711,NA,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"af",90,89.33,3.5798,40.074,0.53338,72.329,26.911,26.785,76.452,37.716,9.0541,84.001,0,NA,116.65,6.3122,13.308,43.3,3.0146,0.8381,NA,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"af",110,109.18,3.8589,35.344,0.51519,74.932,25.728,23.259,73.738,37.427,8.7302,83.106,0,NA,117.99,6.3511,13.085,42.036,2.9587,0.86469,NA,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"af",130,129.03,3.7052,28.715,0.48906,73.632,25.494,21.915,64.846,37.08,9.1918,81.376,0,NA,120.6,6.4424,12.631,41.138,2.842,1.0133,NA,1
"g4-023",4,0,0.06028,0.063771,0.40181,3.0099,0.63225,0.49637,69.712,1165.2,1.074,0.75913,0.16111,67.179,"af",150,148.88,3.2676,21.948,0.44227,70.459,26.784,25.376,48.878,37.403,10.543,76.414,0,NA,121.17,6.394,11.951,41.477,2.7097,1.0026,NA,0
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"volume",0,76.892,3.7219,48.405,0.53524,102.9,26.348,28.532,90.439,35.591,8.3502,88.722,19.023,4.664,121.43,6.1176,14.503,48.28,3.0072,1.0792,3,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"volume",-2000,91.26,3.0235,33.13,0.49811,86.279,8.0545,7.257,66.512,15.568,1.5269,51.691,52.748,0.97995,NA,6.5418,7.9016,36.094,2.1916,0.90565,1,0
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"volume",-1500,84.821,3.4295,40.432,0.51825,94.431,12.599,13.124,78.017,21.112,2.3208,65.109,32.45,2.0064,162.59,6.4669,10.068,39.955,2.5206,0.88729,3,0
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"volume",-1000,81.1,3.6211,44.649,0.5281,98.482,17.602,19.069,84.547,26.588,3.7335,76.38,21,3.6371,135.38,6.3811,11.97,43.534,2.761,0.90028,3,0
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"volume",-750,79.801,3.6687,45.973,0.53077,99.83,19.968,21.708,86.617,29.071,4.6952,80.623,19.519,4.1304,130.23,6.3298,12.737,45.023,2.8466,0.92855,3,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"volume",-500,78.757,3.6996,46.975,0.53266,101,22.206,24.136,88.192,31.39,5.8082,84.005,19.028,4.4149,126.37,6.2687,13.401,46.297,2.914,0.97042,3,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"volume",-250,77.789,3.7154,47.762,0.53404,102,24.327,26.394,89.438,33.547,7.0327,86.657,18.931,4.5774,123.15,6.1981,13.981,47.375,2.9661,1.0216,3,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"volume",250,76.066,3.7243,48.962,0.53641,103.73,28.315,30.614,91.28,37.562,9.7368,90.372,19.191,4.7091,120.25,6.0285,14.991,49.057,3.0405,1.1394,3,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"volume",500,75.284,3.7224,49.444,0.53744,104.59,30.244,32.644,92.004,39.486,11.172,91.708,19.4,4.7273,119.54,5.9356,15.45,49.728,3.0684,1.1986,3,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"volume",750,74.518,3.716,49.867,0.53839,105.41,32.134,34.633,92.627,41.362,12.649,92.79,19.623,4.7287,119.22,5.8366,15.898,50.306,3.0915,1.2545,3,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"volume",1000,73.78,3.7073,50.249,0.53936,106.2,33.992,36.583,93.165,43.197,14.162,93.681,19.857,4.7178,119.17,5.7369,16.329,50.805,3.1107,1.3059,3,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"volume",1500,72.328,3.6818,50.904,0.54122,107.73,37.635,40.389,94.053,46.773,17.266,95.062,20.334,4.6751,119.17,5.5304,17.189,51.622,3.1401,1.3914,3,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"volume",2000,70.958,3.6524,51.472,0.54327,109.2,41.203,44.159,94.746,50.262,20.457,96.089,20.812,4.6169,119,5.3271,18.038,52.257,3.1606,1.4555,3,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"afterload",0.7,76.898,4.0889,53.173,0.59808,82.787,25.147,27.165,88.907,35.289,9.1658,89.341,19.191,4.6554,127.17,6.0926,14.664,48.109,2.9836,1.1916,3,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"afterload",0.85,76.898,3.898,50.69,0.56484,93.33,25.792,27.9,89.74,35.459,8.7329,89.256,19.1,4.6732,124.14,6.1108,14.606,48.21,2.9966,1.1291,3,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"afterload",1,76.898,3.7224,48.407,0.53525,102.9,26.35,28.534,90.44,35.593,8.3504,88.726,19.025,4.6637,121.4,6.1177,14.503,48.282,3.0072,1.0792,3,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"afterload",1.25,76.898,3.4624,45.025,0.49246,117.07,27.175,29.476,91.434,35.774,7.789,87.24,18.927,4.6093,117.28,6.1116,14.274,48.39,3.0215,1.0149,3,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"afterload",1.5,76.898,3.2352,42.071,0.45612,129.35,27.87,30.269,92.238,35.905,7.3125,85.235,18.854,4.5208,114.62,6.0956,13.983,48.472,3.0322,0.96814,3,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"afterload",1.75,76.898,3.0349,39.466,0.42485,140.09,28.46,30.941,92.898,35.998,6.9053,82.926,18.799,4.4113,112.21,6.0714,13.658,48.53,3.0401,1.0006,3,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"surge",1,76.898,3.3033,42.957,0.45614,134.65,32.475,35.13,94.181,40.679,10.034,89.032,19.717,4.5154,111.08,5.9364,14.998,50.335,3.1306,1.0786,3,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"af",70,69.479,3.2111,46.217,0.53767,95.329,25.509,25.92,86.036,33.477,10.075,86.714,0,NA,125.33,6.1009,14.213,47.402,2.842,1.1127,NA,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"af",90,89.33,3.7735,42.242,0.51295,102.85,24.245,23.242,85.151,33.565,8.7064,85.45,0,NA,124.83,6.1758,13.836,46.542,2.8504,1.0417,NA,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"af",110,109.18,3.8362,35.136,0.48887,102.66,23.897,20.506,80.131,33.482,8.2576,84.854,0,NA,125.96,6.2284,13.624,45.572,2.7968,1.1464,NA,1
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"af",130,129.03,3.5621,27.606,0.45353,100.55,25.792,22.7,65.118,34.787,8.9694,80.037,0,NA,125.25,6.26,12.785,46.309,2.7345,53.679,NA,0
"g4-024",4,0,0.063138,0.05869,0.26583,3.365,0.73753,0.478,83.406,1117.2,1.4787,1.0284,0.12693,76.898,"af",150,148.88,3.0753,20.656,0.39947,94.188,29.159,29.964,45.905,37.119,10.816,89.095,0,NA,126.52,6.201,14.368,47.59,2.6171,1.3209,NA,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"volume",0,75.042,2.939,39.164,0.49404,79.726,29.964,31.861,79.277,38.754,7.297,87.548,9.5261,9.1903,105.89,6.7036,13.06,48.311,3.1469,0.76797,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"volume",-2000,87.169,2.4081,27.626,0.46352,65.761,8.6416,8.7382,59.607,15.847,1.0635,47.834,20.725,2.308,161.11,7.2283,6.6175,35.601,2.1995,0.73371,3,0
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"volume",-1500,82.156,2.7025,32.894,0.47979,71.951,14.34,15.239,68.564,22.421,1.7985,62.767,10.631,5.9041,131.76,7.1256,8.8086,39.722,2.5746,0.6678,3,0
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"volume",-1000,79,2.853,36.114,0.48802,75.477,20.153,21.612,74.004,28.689,3.0492,74.455,9.1506,8.1366,117.85,7.0192,10.607,43.353,2.8514,0.641,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"volume",-750,77.836,2.8948,37.191,0.49046,76.737,22.856,24.49,75.835,31.513,3.9101,78.875,9.0295,8.7352,113.37,6.9543,11.342,44.894,2.9529,0.64206,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"volume",-500,76.815,2.9201,38.015,0.49203,77.844,25.385,27.137,77.26,34.112,4.916,82.448,9.0976,9.0626,110.13,6.8796,11.985,46.228,3.0333,0.65096,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"volume",-250,75.89,2.934,38.662,0.49321,78.816,27.753,29.593,78.388,36.512,6.0503,85.309,9.2808,9.192,107.54,6.7963,12.552,47.365,3.0967,0.70817,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"volume",250,74.212,2.9384,39.594,0.49477,80.585,32.093,34.046,80.026,40.877,8.6157,89.363,9.7977,9.1209,104.07,6.5984,13.543,49.126,3.1873,0.80742,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"volume",500,73.399,2.9321,39.947,0.4953,81.435,34.139,36.126,80.655,42.908,9.9967,90.802,10.081,9.007,103.14,6.491,13.989,49.817,3.2202,0.8436,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"volume",750,72.618,2.925,40.28,0.49604,82.27,36.143,38.184,81.202,44.882,11.425,92.009,10.369,8.8737,102.52,6.3781,14.426,50.423,3.2476,0.86421,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"volume",1000,71.881,2.9166,40.576,0.49685,83.109,38.091,40.196,81.667,46.804,12.901,92.997,10.658,8.7256,102.35,6.2621,14.851,50.941,3.2704,0.88394,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"volume",1500,70.379,2.8892,41.052,0.49806,84.75,41.864,44.046,82.425,50.492,15.942,94.458,11.212,8.4249,101.59,6.0241,15.68,51.771,3.3049,0.90746,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"volume",2000,68.922,2.8569,41.451,0.49943,86.368,45.502,47.766,82.998,54.037,19.087,95.481,11.731,8.1391,101.43,5.7869,16.499,52.394,3.3279,0.9205,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"afterload",0.7,75.033,3.2534,43.36,0.55468,64.774,28.627,30.449,78.171,38.34,7.91,89.55,9.5968,9.3312,109.48,6.699,13.368,48.095,3.1253,0.84072,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"afterload",0.85,75.033,3.088,41.155,0.52244,72.622,29.348,31.213,78.776,38.568,7.5807,88.719,9.557,9.2831,107.29,6.7088,13.224,48.219,3.1372,0.79111,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"afterload",1,75.033,2.9387,39.165,0.49404,79.723,29.965,31.862,79.279,38.752,7.2953,87.55,9.525,9.1916,105.92,6.7033,13.061,48.312,3.1468,0.76748,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"afterload",1.25,75.033,2.7211,36.265,0.45339,90.195,30.87,32.817,79.993,39.01,6.8789,85.207,9.4846,8.9837,103.28,6.675,12.765,48.453,3.1599,0.72383,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"afterload",1.5,75.033,2.534,33.772,0.41915,99.246,31.632,33.619,80.574,39.212,6.5282,82.56,9.4554,8.7316,101.13,6.6328,12.447,48.566,3.1699,0.67404,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"afterload",1.75,75.033,2.3708,31.597,0.38986,107.14,32.28,34.3,81.053,39.373,6.2295,79.786,9.4332,8.4579,99.674,6.5828,12.12,48.656,3.1769,0.6804,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"surge",1,75.033,2.5868,34.475,0.41905,103.82,36.562,38.7,82.274,44.301,9.1706,86.353,10.066,8.579,98.213,6.4444,13.4,50.466,3.2787,0.77937,3,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"af",70,69.479,2.6182,37.683,0.49353,74.988,28.626,29.135,76.282,36.44,8.6345,86.105,0,NA,107,6.7068,12.838,47.335,2.996,0.77239,NA,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"af",90,89.33,3.1638,35.417,0.47241,83.068,27.139,27.118,75.878,36.464,7.5662,83.619,0,NA,107.48,6.7909,12.313,46.54,2.9976,0.74302,NA,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"af",110,109.18,3.4336,31.449,0.45292,86.232,25.594,23.392,73.705,35.735,7.2195,82.446,0,NA,109.4,6.8635,12.012,45.166,2.9282,0.77672,NA,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"af",130,129.03,3.3222,25.747,0.42933,84.825,24.898,21.636,66.599,35.099,7.6423,81.428,0,NA,111.81,6.9692,11.684,44.114,2.808,0.93299,NA,1
"g4-025",4,0,0.05589,0.065577,0.39292,2.94,0.70398,0.5379,85.312,1064.1,1.4341,0.66881,0.1573,75.033,"af",150,148.88,2.9822,20.03,0.39007,82.09,26.049,25.748,51.804,35.634,8.9688,86.331,0,NA,113.12,6.9549,12.413,44.237,2.6426,0.97256,NA,0
"g4-026",4,0,0.074912,0.060678,0.36285,3.3816,0.58667,0.50568,81.62,1082.7,1.3883,0.78883,0.1512,77.44,"volume",0,77.442,3.4175,44.13,0.53474,89.607,27.615,28.332,82.532,37.486,7.9906,76.225,10.293,7.4054,136.47,5.1265,14.869,47.369,3.0814,0.98372,3,1
"g4-026",4,0,0.074912,0.060678,0.36285,3.3816,0.58667,0.50568,81.62,1082.7,1.3883,0.78883,0.1512,77.44,"volume",-2000,93.362,2.5966,27.812,0.49059,70.772,8.8756,7.2913,56.692,16.376,1.7331,46.078,48.088,0.95821,NA,5.4948,8.3859,34.918,2.1848,0.92626,1,0
